event_date,actor_origin,scope,events
2025-09-23,Israel,Ampliat,0
2025-09-23,Hezbollah,CNN,0
2025-09-23,Hezbollah,Ampliat,0
2025-09-24,Israel,CNN,0
2025-09-24,Israel,Ampliat,0
2025-09-24,Hezbollah,CNN,0
2025-09-24,Hezbollah,Ampliat,0
2025-09-25,Israel,CNN,0
2025-09-25,Israel,Ampliat,0
2025-09-25,Hezbollah,CNN,0
2025-09-25,Hezbollah,Ampliat,0
2025-09-26,Israel,CNN,0
2025-09-26,Israel,Ampliat,0
2025-09-26,Hezbollah,CNN,0
2025-09-26,Hezbollah,Ampliat,0
2025-09-27,Israel,CNN,0
2025-09-27,Israel,Ampliat,0
2025-09-27,Hezbollah,CNN,0
2025-09-27,Hezbollah,Ampliat,0
2025-09-28,Israel,CNN,0
2025-09-28,Israel,Ampliat,0
2025-09-28,Hezbollah,CNN,0
2025-09-28,Hezbollah,Ampliat,0
2025-09-29,Israel,CNN,0
2025-09-29,Israel,Ampliat,0
2025-09-29,Hezbollah,CNN,0
2025-09-29,Hezbollah,Ampliat,0
2025-09-30,Israel,CNN,0
2025-09-30,Israel,Ampliat,0
2025-09-30,Hezbollah,CNN,0
2025-09-30,Hezbollah,Ampliat,0
2025-10-01,Israel,CNN,0
2025-10-01,Israel,Ampliat,0
2025-10-01,Hezbollah,CNN,0
2025-10-01,Hezbollah,Ampliat,0
2025-10-02,Israel,CNN,0
2025-10-02,Israel,Ampliat,0
2025-10-02,Hezbollah,CNN,0
2025-10-02,Hezbollah,Ampliat,0
2025-10-03,Israel,CNN,0
2025-10-03,Israel,Ampliat,0
2025-10-03,Hezbollah,CNN,0
2025-10-03,Hezbollah,Ampliat,0
2025-10-04,Israel,CNN,0
2025-10-04,Israel,Ampliat,0
2025-10-04,Hezbollah,CNN,0
2025-10-04,Hezbollah,Ampliat,0
2025-10-05,Israel,CNN,0
2025-10-05,Israel,Ampliat,0
2025-10-05,Hezbollah,CNN,0
2025-10-05,Hezbollah,Ampliat,0
2025-10-06,Israel,CNN,0
2025-10-06,Israel,Ampliat,0
2025-10-06,Hezbollah,CNN,0
2025-10-06,Hezbollah,Ampliat,0
2025-10-07,Israel,CNN,0
2025-10-07,Israel,Ampliat,0
2025-10-07,Hezbollah,CNN,0
2025-10-07,Hezbollah,Ampliat,0
2025-10-08,Israel,CNN,0
2025-10-08,Israel,Ampliat,0
2025-10-08,Hezbollah,CNN,0
2025-10-08,Hezbollah,Ampliat,0
2025-10-09,Israel,CNN,0
2025-10-09,Israel,Ampliat,0
2025-10-09,Hezbollah,CNN,0
2025-10-09,Hezbollah,Ampliat,0
2025-10-10,Israel,CNN,0
2025-10-10,Israel,Ampliat,0
2025-10-10,Hezbollah,CNN,0
2025-10-10,Hezbollah,Ampliat,0
2025-10-11,Israel,CNN,0
2025-10-11,Israel,Ampliat,0
2025-10-11,Hezbollah,CNN,0
2025-10-11,Hezbollah,Ampliat,0
2025-10-12,Israel,CNN,0
2025-10-12,Israel,Ampliat,0
2025-10-12,Hezbollah,CNN,0
2025-10-12,Hezbollah,Ampliat,0
2025-10-13,Israel,CNN,0
2025-10-13,Israel,Ampliat,0
2025-10-13,Hezbollah,CNN,0
2025-10-13,Hezbollah,Ampliat,0
2025-10-14,Israel,CNN,0
2025-10-14,Israel,Ampliat,0
2025-10-14,Hezbollah,CNN,0
2025-10-14,Hezbollah,Ampliat,0
2025-10-15,Israel,CNN,0
2025-10-15,Israel,Ampliat,0
2025-10-15,Hezbollah,CNN,0
2025-10-15,Hezbollah,Ampliat,0
2025-10-16,Israel,CNN,0
2025-10-16,Israel,Ampliat,0
2025-10-16,Hezbollah,CNN,0
2025-10-16,Hezbollah,Ampliat,0
2025-10-17,Israel,CNN,0
2025-10-17,Israel,Ampliat,0
2025-10-17,Hezbollah,CNN,0
2025-10-17,Hezbollah,Ampliat,0
2025-10-18,Israel,CNN,0
2025-10-18,Israel,Ampliat,0
2025-10-18,Hezbollah,CNN,0
2025-10-18,Hezbollah,Ampliat,0
2025-10-19,Israel,CNN,0
2025-10-19,Israel,Ampliat,0
2025-10-19,Hezbollah,CNN,0
2025-10-19,Hezbollah,Ampliat,0
2025-10-20,Israel,CNN,0
2025-10-20,Israel,Ampliat,0
2025-10-20,Hezbollah,CNN,0
2025-10-20,Hezbollah,Ampliat,0
2025-10-21,Israel,CNN,0
2025-10-21,Israel,Ampliat,0
2025-10-21,Hezbollah,CNN,0
2025-10-21,Hezbollah,Ampliat,0
2025-10-22,Israel,CNN,0
2025-10-22,Israel,Ampliat,0
2025-10-22,Hezbollah,CNN,0
2025-10-22,Hezbollah,Ampliat,0
2025-10-23,Israel,CNN,0
2025-10-23,Israel,Ampliat,0
2025-10-23,Hezbollah,CNN,0
2025-10-23,Hezbollah,Ampliat,0
2025-10-24,Israel,CNN,0
2025-10-24,Israel,Ampliat,0
2025-10-24,Hezbollah,CNN,0
2025-10-24,Hezbollah,Ampliat,0
2025-10-25,Israel,CNN,0
2025-10-25,Israel,Ampliat,0
2025-10-25,Hezbollah,CNN,0
2025-10-25,Hezbollah,Ampliat,0
2025-10-26,Israel,CNN,0
2025-10-26,Israel,Ampliat,0
2025-10-26,Hezbollah,CNN,0
2025-10-26,Hezbollah,Ampliat,0
2025-10-27,Israel,CNN,0
2025-10-27,Israel,Ampliat,0
2025-10-27,Hezbollah,CNN,0
2025-10-27,Hezbollah,Ampliat,0
2025-10-28,Israel,CNN,0
2025-10-28,Israel,Ampliat,0
2025-10-28,Hezbollah,CNN,0
2025-10-28,Hezbollah,Ampliat,0
2025-10-29,Israel,CNN,0
2025-10-29,Israel,Ampliat,0
2025-10-29,Hezbollah,CNN,0
2025-10-29,Hezbollah,Ampliat,0
2025-10-30,Israel,CNN,0
2025-10-30,Israel,Ampliat,0
2025-10-30,Hezbollah,CNN,0
2025-10-30,Hezbollah,Ampliat,0
2025-10-31,Israel,CNN,0
2025-10-31,Israel,Ampliat,0
2025-10-31,Hezbollah,CNN,0
2025-10-31,Hezbollah,Ampliat,0
2025-11-01,Israel,CNN,0
2025-11-01,Israel,Ampliat,0
2025-11-01,Hezbollah,CNN,0
2025-11-01,Hezbollah,Ampliat,0
2025-11-02,Israel,CNN,0
2025-11-02,Israel,Ampliat,0
2025-11-02,Hezbollah,CNN,0
2025-11-02,Hezbollah,Ampliat,0
2025-11-03,Israel,CNN,0
2025-11-03,Israel,Ampliat,0
2025-11-03,Hezbollah,CNN,0
2025-11-03,Hezbollah,Ampliat,0
2025-11-04,Israel,CNN,0
2025-11-04,Israel,Ampliat,0
2025-11-04,Hezbollah,CNN,0
2025-11-04,Hezbollah,Ampliat,0
2025-11-05,Israel,CNN,0
2025-11-05,Israel,Ampliat,0
2025-11-05,Hezbollah,CNN,0
2025-11-05,Hezbollah,Ampliat,0
2025-11-06,Israel,CNN,0
2025-11-06,Israel,Ampliat,0
2025-11-06,Hezbollah,CNN,0
2025-11-06,Hezbollah,Ampliat,0
2025-11-07,Israel,CNN,0
2025-11-07,Israel,Ampliat,0
2025-11-07,Hezbollah,CNN,0
2025-11-07,Hezbollah,Ampliat,0
2025-11-08,Israel,CNN,0
2025-11-08,Israel,Ampliat,0
2025-11-08,Hezbollah,CNN,0
2025-11-08,Hezbollah,Ampliat,0
2025-11-09,Israel,CNN,0
2025-11-09,Israel,Ampliat,0
2025-11-09,Hezbollah,CNN,0
2025-11-09,Hezbollah,Ampliat,0
2025-11-10,Israel,CNN,0
2025-11-10,Israel,Ampliat,0
2025-11-10,Hezbollah,CNN,0
2025-11-10,Hezbollah,Ampliat,0
2025-11-11,Israel,CNN,0
2025-11-11,Israel,Ampliat,0
2025-11-11,Hezbollah,CNN,0
2025-11-11,Hezbollah,Ampliat,0
2025-11-12,Israel,CNN,0
2025-11-12,Israel,Ampliat,0
2025-11-12,Hezbollah,CNN,0
2025-11-12,Hezbollah,Ampliat,0
2025-11-13,Israel,CNN,0
2025-11-13,Israel,Ampliat,0
2025-11-13,Hezbollah,CNN,0
2025-11-13,Hezbollah,Ampliat,0
2025-11-14,Israel,CNN,0
2025-11-14,Israel,Ampliat,0
2025-11-14,Hezbollah,CNN,0
2025-11-14,Hezbollah,Ampliat,0
2025-11-15,Israel,CNN,0
2025-11-15,Israel,Ampliat,0
2025-11-15,Hezbollah,CNN,0
2025-11-15,Hezbollah,Ampliat,0
2025-11-16,Israel,CNN,0
2025-11-16,Israel,Ampliat,0
2025-11-16,Hezbollah,CNN,0
2025-11-16,Hezbollah,Ampliat,0
2025-11-17,Israel,CNN,0
2025-11-17,Israel,Ampliat,0
2025-11-17,Hezbollah,CNN,0
2025-11-17,Hezbollah,Ampliat,0
2025-11-18,Israel,CNN,0
2025-11-18,Israel,Ampliat,0
2025-11-18,Hezbollah,CNN,0
2025-11-18,Hezbollah,Ampliat,0
2025-11-19,Israel,CNN,0
2025-11-19,Israel,Ampliat,0
2025-11-19,Hezbollah,CNN,0
2025-11-19,Hezbollah,Ampliat,0
2025-11-20,Israel,CNN,0
2025-11-20,Israel,Ampliat,0
2025-11-20,Hezbollah,CNN,0
2025-11-20,Hezbollah,Ampliat,0
2025-11-21,Israel,CNN,0
2025-11-21,Israel,Ampliat,0
2025-11-21,Hezbollah,CNN,0
2025-11-21,Hezbollah,Ampliat,0
2025-11-22,Israel,CNN,0
2025-11-22,Israel,Ampliat,0
2025-11-22,Hezbollah,CNN,0
2025-11-22,Hezbollah,Ampliat,0
2025-11-23,Israel,CNN,0
2025-11-23,Israel,Ampliat,0
2025-11-23,Hezbollah,CNN,0
2025-11-23,Hezbollah,Ampliat,0
2025-11-24,Israel,CNN,0
2025-11-24,Israel,Ampliat,0
2025-11-24,Hezbollah,CNN,0
2025-11-24,Hezbollah,Ampliat,0
2025-11-25,Israel,CNN,0
2025-11-25,Israel,Ampliat,0
2025-11-25,Hezbollah,CNN,0
2025-11-25,Hezbollah,Ampliat,0
2025-11-26,Israel,CNN,0
2025-11-26,Israel,Ampliat,0
2025-11-26,Hezbollah,CNN,0
2025-11-26,Hezbollah,Ampliat,0
2025-11-27,Israel,CNN,0
2025-11-27,Israel,Ampliat,0
2025-11-27,Hezbollah,CNN,0
2025-11-27,Hezbollah,Ampliat,0
2025-11-28,Israel,CNN,0
2025-11-28,Israel,Ampliat,0
2025-11-28,Hezbollah,CNN,0
2025-11-28,Hezbollah,Ampliat,0
2025-11-29,Israel,CNN,0
2025-11-29,Israel,Ampliat,0
2025-11-29,Hezbollah,CNN,0
2025-11-29,Hezbollah,Ampliat,0
2025-11-30,Israel,CNN,0
2025-11-30,Israel,Ampliat,0
2025-11-30,Hezbollah,CNN,0
2025-11-30,Hezbollah,Ampliat,0
2025-12-01,Israel,CNN,0
2025-12-01,Israel,Ampliat,0
2025-12-01,Hezbollah,CNN,0
2025-12-01,Hezbollah,Ampliat,0
2025-12-02,Israel,CNN,0
2025-12-02,Israel,Ampliat,0
2025-12-02,Hezbollah,CNN,0
2025-12-02,Hezbollah,Ampliat,0
2025-12-03,Israel,CNN,0
2025-12-03,Israel,Ampliat,0
2025-12-03,Hezbollah,CNN,0
2025-12-03,Hezbollah,Ampliat,0
2025-12-04,Israel,CNN,0
2025-12-04,Israel,Ampliat,0
2025-12-04,Hezbollah,CNN,0
2025-12-04,Hezbollah,Ampliat,0
2025-12-05,Israel,CNN,0
2025-12-05,Israel,Ampliat,0
2025-12-05,Hezbollah,CNN,0
2025-12-05,Hezbollah,Ampliat,0
2025-12-06,Israel,CNN,0
2025-12-06,Israel,Ampliat,0
2025-12-06,Hezbollah,CNN,0
2025-12-06,Hezbollah,Ampliat,0
2025-12-07,Israel,CNN,0
2025-12-07,Israel,Ampliat,0
2025-12-07,Hezbollah,CNN,0
2025-12-07,Hezbollah,Ampliat,0
2025-12-08,Israel,CNN,0
2025-12-08,Israel,Ampliat,0
2025-12-08,Hezbollah,CNN,0
2025-12-08,Hezbollah,Ampliat,0
2025-12-09,Israel,CNN,0
2025-12-09,Israel,Ampliat,0
2025-12-09,Hezbollah,CNN,0
2025-12-09,Hezbollah,Ampliat,0
2025-12-10,Israel,CNN,0
2025-12-10,Israel,Ampliat,0
2025-12-10,Hezbollah,CNN,0
2025-12-10,Hezbollah,Ampliat,0
2025-12-11,Israel,CNN,0
2025-12-11,Israel,Ampliat,0
2025-12-11,Hezbollah,CNN,0
2025-12-11,Hezbollah,Ampliat,0
2025-12-12,Israel,CNN,0
2025-12-12,Israel,Ampliat,0
2025-12-12,Hezbollah,CNN,0
2025-12-12,Hezbollah,Ampliat,0
2025-12-13,Israel,CNN,0
2025-12-13,Israel,Ampliat,0
2025-12-13,Hezbollah,CNN,0
2025-12-13,Hezbollah,Ampliat,0
2025-12-14,Israel,CNN,0
2025-12-14,Israel,Ampliat,0
2025-12-14,Hezbollah,CNN,0
2025-12-14,Hezbollah,Ampliat,0
2025-12-15,Israel,CNN,0
2025-12-15,Israel,Ampliat,0
2025-12-15,Hezbollah,CNN,0
2025-12-15,Hezbollah,Ampliat,0
2025-12-16,Israel,CNN,0
2025-12-16,Israel,Ampliat,0
2025-12-16,Hezbollah,CNN,0
2025-12-16,Hezbollah,Ampliat,0
2025-12-17,Israel,CNN,0
2025-12-17,Israel,Ampliat,0
2025-12-17,Hezbollah,CNN,0
2025-12-17,Hezbollah,Ampliat,0
2025-12-18,Israel,CNN,0
2025-12-18,Israel,Ampliat,0
2025-12-18,Hezbollah,CNN,0
2025-12-18,Hezbollah,Ampliat,0
2025-12-19,Israel,CNN,0
2025-12-19,Israel,Ampliat,0
2025-12-19,Hezbollah,CNN,0
2025-12-19,Hezbollah,Ampliat,0
2025-12-20,Israel,CNN,0
2025-12-20,Israel,Ampliat,0
2025-12-20,Hezbollah,CNN,0
2025-12-20,Hezbollah,Ampliat,0
2025-12-21,Israel,CNN,0
2025-12-21,Israel,Ampliat,0
2025-12-21,Hezbollah,CNN,0
2025-12-21,Hezbollah,Ampliat,0
2025-12-22,Israel,CNN,0
2025-12-22,Israel,Ampliat,0
2025-12-22,Hezbollah,CNN,0
2025-12-22,Hezbollah,Ampliat,0
2025-12-23,Israel,CNN,0
2025-12-23,Israel,Ampliat,0
2025-12-23,Hezbollah,CNN,0
2025-12-23,Hezbollah,Ampliat,0
2025-12-24,Israel,CNN,0
2025-12-24,Israel,Ampliat,0
2025-12-24,Hezbollah,CNN,0
2025-12-24,Hezbollah,Ampliat,0
2025-12-25,Israel,CNN,0
2025-12-25,Israel,Ampliat,0
2025-12-25,Hezbollah,CNN,0
2025-12-25,Hezbollah,Ampliat,0
2025-12-26,Israel,CNN,0
2025-12-26,Israel,Ampliat,0
2025-12-26,Hezbollah,CNN,0
2025-12-26,Hezbollah,Ampliat,0
2025-12-27,Israel,CNN,0
2025-12-27,Israel,Ampliat,0
2025-12-27,Hezbollah,CNN,0
2025-12-27,Hezbollah,Ampliat,0
2025-12-28,Israel,CNN,0
2025-12-28,Israel,Ampliat,0
2025-12-28,Hezbollah,CNN,0
2025-12-28,Hezbollah,Ampliat,0
2025-12-29,Israel,CNN,0
2025-12-29,Israel,Ampliat,0
2025-12-29,Hezbollah,CNN,0
2025-12-29,Hezbollah,Ampliat,0
2025-12-30,Israel,CNN,0
2025-12-30,Israel,Ampliat,0
2025-12-30,Hezbollah,CNN,0
2025-12-30,Hezbollah,Ampliat,0
2025-12-31,Israel,CNN,0
2025-12-31,Israel,Ampliat,0
2025-12-31,Hezbollah,CNN,0
2025-12-31,Hezbollah,Ampliat,0
2026-01-01,Israel,CNN,0
2026-01-01,Israel,Ampliat,0
2026-01-01,Hezbollah,CNN,0
2026-01-01,Hezbollah,Ampliat,0
2026-01-02,Israel,CNN,0
2026-01-02,Israel,Ampliat,0
2026-01-02,Hezbollah,CNN,0
2026-01-02,Hezbollah,Ampliat,0
2026-01-03,Israel,CNN,0
2026-01-03,Israel,Ampliat,0
2026-01-03,Hezbollah,CNN,0
2026-01-03,Hezbollah,Ampliat,0
2026-01-04,Israel,CNN,0
2026-01-04,Israel,Ampliat,0
2026-01-04,Hezbollah,CNN,0
2026-01-04,Hezbollah,Ampliat,0
2026-01-05,Israel,CNN,0
2026-01-05,Israel,Ampliat,0
2026-01-05,Hezbollah,CNN,0
2026-01-05,Hezbollah,Ampliat,0
2026-01-06,Israel,CNN,0
2026-01-06,Israel,Ampliat,0
2026-01-06,Hezbollah,CNN,0
2026-01-06,Hezbollah,Ampliat,0
2026-01-07,Israel,CNN,0
2026-01-07,Israel,Ampliat,0
2026-01-07,Hezbollah,CNN,0
2026-01-07,Hezbollah,Ampliat,0
2026-01-08,Israel,CNN,0
2026-01-08,Israel,Ampliat,0
2026-01-08,Hezbollah,CNN,0
2026-01-08,Hezbollah,Ampliat,0
2026-01-09,Israel,CNN,0
2026-01-09,Israel,Ampliat,0
2026-01-09,Hezbollah,CNN,0
2026-01-09,Hezbollah,Ampliat,0
2026-01-10,Israel,CNN,0
2026-01-10,Israel,Ampliat,0
2026-01-10,Hezbollah,CNN,0
2026-01-10,Hezbollah,Ampliat,0
2026-01-11,Israel,CNN,0
2026-01-11,Israel,Ampliat,0
2026-01-11,Hezbollah,CNN,0
2026-01-11,Hezbollah,Ampliat,0
2026-01-12,Israel,CNN,0
2026-01-12,Israel,Ampliat,0
2026-01-12,Hezbollah,CNN,0
2026-01-12,Hezbollah,Ampliat,0
2026-01-13,Israel,CNN,0
2026-01-13,Israel,Ampliat,0
2026-01-13,Hezbollah,CNN,0
2026-01-13,Hezbollah,Ampliat,0
2026-01-14,Israel,CNN,0
2026-01-14,Israel,Ampliat,0
2026-01-14,Hezbollah,CNN,0
2026-01-14,Hezbollah,Ampliat,0
2026-01-15,Israel,CNN,0
2026-01-15,Israel,Ampliat,0
2026-01-15,Hezbollah,CNN,0
2026-01-15,Hezbollah,Ampliat,0
2026-01-16,Israel,CNN,0
2026-01-16,Israel,Ampliat,0
2026-01-16,Hezbollah,CNN,0
2026-01-16,Hezbollah,Ampliat,0
2026-01-17,Israel,CNN,0
2026-01-17,Israel,Ampliat,0
2026-01-17,Hezbollah,CNN,0
2026-01-17,Hezbollah,Ampliat,0
2026-01-18,Israel,CNN,0
2026-01-18,Israel,Ampliat,0
2026-01-18,Hezbollah,CNN,0
2026-01-18,Hezbollah,Ampliat,0
2026-01-19,Israel,CNN,0
2026-01-19,Israel,Ampliat,0
2026-01-19,Hezbollah,CNN,0
2026-01-19,Hezbollah,Ampliat,0
2026-01-20,Israel,CNN,0
2026-01-20,Israel,Ampliat,0
2026-01-20,Hezbollah,CNN,0
2026-01-20,Hezbollah,Ampliat,0
2026-01-21,Israel,CNN,0
2026-01-21,Israel,Ampliat,0
2026-01-21,Hezbollah,CNN,0
2026-01-21,Hezbollah,Ampliat,0
2026-01-22,Israel,CNN,0
2026-01-22,Israel,Ampliat,0
2026-01-22,Hezbollah,CNN,0
2026-01-22,Hezbollah,Ampliat,0
2026-01-23,Israel,CNN,0
2026-01-23,Israel,Ampliat,0
2026-01-23,Hezbollah,CNN,0
2026-01-23,Hezbollah,Ampliat,0
2026-01-24,Israel,CNN,0
2026-01-24,Israel,Ampliat,0
2026-01-24,Hezbollah,CNN,0
2026-01-24,Hezbollah,Ampliat,0
2026-01-25,Israel,CNN,0
2026-01-25,Israel,Ampliat,0
2026-01-25,Hezbollah,CNN,0
2026-01-25,Hezbollah,Ampliat,0
2026-01-26,Israel,CNN,0
2026-01-26,Israel,Ampliat,0
2026-01-26,Hezbollah,CNN,0
2026-01-26,Hezbollah,Ampliat,0
2026-01-27,Israel,CNN,0
2026-01-27,Israel,Ampliat,0
2026-01-27,Hezbollah,CNN,0
2026-01-27,Hezbollah,Ampliat,0
2026-01-28,Israel,CNN,0
2026-01-28,Israel,Ampliat,0
2026-01-28,Hezbollah,CNN,0
2026-01-28,Hezbollah,Ampliat,0
2026-01-29,Israel,CNN,0
2026-01-29,Israel,Ampliat,0
2026-01-29,Hezbollah,CNN,0
2026-01-29,Hezbollah,Ampliat,0
2026-01-30,Israel,CNN,0
2026-01-30,Israel,Ampliat,0
2026-01-30,Hezbollah,CNN,0
2026-01-30,Hezbollah,Ampliat,0
2026-01-31,Israel,CNN,0
2026-01-31,Israel,Ampliat,0
2026-01-31,Hezbollah,CNN,0
2026-01-31,Hezbollah,Ampliat,0
2026-02-01,Israel,CNN,0
2026-02-01,Israel,Ampliat,0
2026-02-01,Hezbollah,CNN,0
2026-02-01,Hezbollah,Ampliat,0
2026-02-02,Israel,CNN,0
2026-02-02,Israel,Ampliat,0
2026-02-02,Hezbollah,CNN,0
2026-02-02,Hezbollah,Ampliat,0
2026-02-03,Israel,CNN,0
2026-02-03,Israel,Ampliat,0
2026-02-03,Hezbollah,CNN,0
2026-02-03,Hezbollah,Ampliat,0
2026-02-04,Israel,CNN,0
2026-02-04,Israel,Ampliat,0
2026-02-04,Hezbollah,CNN,0
2026-02-04,Hezbollah,Ampliat,0
2026-02-05,Israel,CNN,0
2026-02-05,Israel,Ampliat,0
2026-02-05,Hezbollah,CNN,0
2026-02-05,Hezbollah,Ampliat,0
2026-02-06,Israel,CNN,0
2026-02-06,Israel,Ampliat,0
2026-02-06,Hezbollah,CNN,0
2026-02-06,Hezbollah,Ampliat,0
2026-02-07,Israel,CNN,0
2026-02-07,Israel,Ampliat,0
2026-02-07,Hezbollah,CNN,0
2026-02-07,Hezbollah,Ampliat,0
2026-02-08,Israel,CNN,0
2026-02-08,Israel,Ampliat,0
2026-02-08,Hezbollah,CNN,0
2026-02-08,Hezbollah,Ampliat,0
2026-02-09,Israel,CNN,0
2026-02-09,Israel,Ampliat,0
2026-02-09,Hezbollah,CNN,0
2026-02-09,Hezbollah,Ampliat,0
2026-02-10,Israel,CNN,0
2026-02-10,Israel,Ampliat,0
2026-02-10,Hezbollah,CNN,0
2026-02-10,Hezbollah,Ampliat,0
2026-02-11,Israel,CNN,0
2026-02-11,Israel,Ampliat,0
2026-02-11,Hezbollah,CNN,0
2026-02-11,Hezbollah,Ampliat,0
2026-02-12,Israel,CNN,0
2026-02-12,Israel,Ampliat,0
2026-02-12,Hezbollah,CNN,0
2026-02-12,Hezbollah,Ampliat,0
2026-02-13,Israel,CNN,0
2026-02-13,Israel,Ampliat,0
2026-02-13,Hezbollah,CNN,0
2026-02-13,Hezbollah,Ampliat,0
2026-02-14,Israel,CNN,0
2026-02-14,Israel,Ampliat,0
2026-02-14,Hezbollah,CNN,0
2026-02-14,Hezbollah,Ampliat,0
2026-02-15,Israel,CNN,0
2026-02-15,Israel,Ampliat,0
2026-02-15,Hezbollah,CNN,0
2026-02-15,Hezbollah,Ampliat,0
2026-02-16,Israel,CNN,0
2026-02-16,Israel,Ampliat,0
2026-02-16,Hezbollah,CNN,0
2026-02-16,Hezbollah,Ampliat,0
2026-02-17,Israel,CNN,0
2026-02-17,Israel,Ampliat,0
2026-02-17,Hezbollah,CNN,0
2026-02-17,Hezbollah,Ampliat,0
2026-02-18,Israel,CNN,0
2026-02-18,Israel,Ampliat,0
2026-02-18,Hezbollah,CNN,0
2026-02-18,Hezbollah,Ampliat,0
2026-02-19,Israel,CNN,0
2026-02-19,Israel,Ampliat,0
2026-02-19,Hezbollah,CNN,0
2026-02-19,Hezbollah,Ampliat,0
2026-02-20,Israel,CNN,0
2026-02-20,Israel,Ampliat,0
2026-02-20,Hezbollah,CNN,0
2026-02-20,Hezbollah,Ampliat,0
2026-02-21,Israel,CNN,0
2026-02-21,Israel,Ampliat,0
2026-02-21,Hezbollah,CNN,0
2026-02-21,Hezbollah,Ampliat,0
2026-02-22,Israel,CNN,0
2026-02-22,Israel,Ampliat,0
2026-02-22,Hezbollah,CNN,0
2026-02-22,Hezbollah,Ampliat,0
2026-02-23,Israel,CNN,0
2026-02-23,Israel,Ampliat,0
2026-02-23,Hezbollah,CNN,0
2026-02-23,Hezbollah,Ampliat,0
2026-02-24,Israel,CNN,0
2026-02-24,Israel,Ampliat,0
2026-02-24,Hezbollah,CNN,0
2026-02-24,Hezbollah,Ampliat,0
2026-02-25,Israel,CNN,0
2026-02-25,Israel,Ampliat,0
2026-02-25,Hezbollah,CNN,0
2026-02-25,Hezbollah,Ampliat,0
2026-02-26,Israel,CNN,0
2026-02-26,Israel,Ampliat,0
2026-02-26,Hezbollah,CNN,0
2026-02-26,Hezbollah,Ampliat,0
2026-02-27,Israel,CNN,0
2026-02-27,Israel,Ampliat,0
2026-02-27,Hezbollah,CNN,0
2026-02-27,Hezbollah,Ampliat,0
2026-02-28,Israel,CNN,0
2026-02-28,Israel,Ampliat,0
2026-02-28,Hezbollah,CNN,0
2026-02-28,Hezbollah,Ampliat,0
2026-03-01,Israel,CNN,0
2026-03-01,Israel,Ampliat,0
2026-03-01,Hezbollah,CNN,0
2026-03-01,Hezbollah,Ampliat,0
2026-03-02,Israel,CNN,0
2026-03-02,Israel,Ampliat,0
2026-03-02,Hezbollah,CNN,0
2026-03-02,Hezbollah,Ampliat,0
2026-03-03,Israel,CNN,0
2026-03-03,Israel,Ampliat,0
2026-03-03,Hezbollah,CNN,0
2026-03-03,Hezbollah,Ampliat,0
2026-03-04,Israel,CNN,0
2026-03-04,Israel,Ampliat,0
2026-03-04,Hezbollah,CNN,0
2026-03-04,Hezbollah,Ampliat,0
2026-03-05,Israel,CNN,0
2026-03-05,Israel,Ampliat,0
2026-03-05,Hezbollah,CNN,0
2026-03-05,Hezbollah,Ampliat,0
2026-03-06,Israel,CNN,0
2026-03-06,Israel,Ampliat,0
2026-03-06,Hezbollah,CNN,0
2026-03-06,Hezbollah,Ampliat,0
2026-03-07,Israel,CNN,0
2026-03-07,Israel,Ampliat,0
2026-03-07,Hezbollah,CNN,0
2026-03-07,Hezbollah,Ampliat,0
2026-03-08,Israel,CNN,0
2026-03-08,Israel,Ampliat,0
2026-03-08,Hezbollah,CNN,0
2026-03-08,Hezbollah,Ampliat,0
2026-03-09,Israel,CNN,0
2026-03-09,Israel,Ampliat,0
2026-03-09,Hezbollah,CNN,0
2026-03-09,Hezbollah,Ampliat,0
2026-03-10,Israel,CNN,0
2026-03-10,Israel,Ampliat,0
2026-03-10,Hezbollah,CNN,0
2026-03-10,Hezbollah,Ampliat,0
2026-03-11,Israel,CNN,0
2026-03-11,Israel,Ampliat,0
2026-03-11,Hezbollah,CNN,0
2026-03-11,Hezbollah,Ampliat,0
2026-03-12,Israel,CNN,0
2026-03-12,Israel,Ampliat,0
2026-03-12,Hezbollah,CNN,0
2026-03-12,Hezbollah,Ampliat,0
2026-03-13,Israel,CNN,0
2026-03-13,Israel,Ampliat,0
2026-03-13,Hezbollah,CNN,0
2026-03-13,Hezbollah,Ampliat,0
2026-03-14,Israel,CNN,0
2026-03-14,Israel,Ampliat,0
2026-03-14,Hezbollah,CNN,0
2026-03-14,Hezbollah,Ampliat,0
2026-03-15,Israel,CNN,0
2026-03-15,Israel,Ampliat,0
2026-03-15,Hezbollah,CNN,0
2026-03-15,Hezbollah,Ampliat,0
2026-03-16,Israel,CNN,0
2026-03-16,Israel,Ampliat,0
2026-03-16,Hezbollah,CNN,0
2026-03-16,Hezbollah,Ampliat,0
2026-03-17,Israel,CNN,0
2026-03-17,Israel,Ampliat,0
2026-03-17,Hezbollah,CNN,0
2026-03-17,Hezbollah,Ampliat,0
2026-03-18,Israel,CNN,0
2026-03-18,Israel,Ampliat,0
2026-03-18,Hezbollah,CNN,0
2026-03-18,Hezbollah,Ampliat,0
2026-03-19,Israel,CNN,0
2026-03-19,Israel,Ampliat,0
2026-03-19,Hezbollah,CNN,0
2026-03-19,Hezbollah,Ampliat,0
2026-03-20,Israel,CNN,0
2026-03-20,Israel,Ampliat,0
2026-03-20,Hezbollah,CNN,0
2026-03-20,Hezbollah,Ampliat,0
2026-03-21,Israel,CNN,0
2026-03-21,Israel,Ampliat,0
